symbol,fundingTime,fundingRate,markPrice
ETHUSDT,2019-12-30 16:00:00+08:00,0.0001,
ETHUSDT,2019-12-31 00:00:00+08:00,0.0001,
ETHUSDT,2019-12-31 08:00:00+08:00,0.0001,
ETHUSDT,2019-12-31 16:00:00+08:00,9.66e-05,
ETHUSDT,2020-01-01 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-01 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-01 16:00:00+08:00,7.354e-05,
ETHUSDT,2020-01-02 00:00:00+08:00,-0.00016125,
ETHUSDT,2020-01-02 08:00:00.002000+08:00,5.047e-05,
ETHUSDT,2020-01-02 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-03 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-03 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-03 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-04 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-04 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-04 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-05 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-05 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-05 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-06 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-06 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-06 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-07 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-07 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-07 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-08 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-08 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-08 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-09 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-09 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-09 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-10 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-10 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-10 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-11 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-11 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-11 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-12 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-12 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-12 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-13 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-13 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-13 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-14 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-14 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-14 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-15 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-15 08:00:00+08:00,0.00011544,
ETHUSDT,2020-01-15 16:00:00+08:00,0.00020223,
ETHUSDT,2020-01-16 00:00:00+08:00,0.00031864,
ETHUSDT,2020-01-16 08:00:00+08:00,0.00017165,
ETHUSDT,2020-01-16 16:00:00+08:00,0.00038406,
ETHUSDT,2020-01-17 00:00:00+08:00,0.0004224,
ETHUSDT,2020-01-17 08:00:00+08:00,0.00018772,
ETHUSDT,2020-01-17 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-18 00:00:00+08:00,0.00020327,
ETHUSDT,2020-01-18 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-18 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-19 00:00:00+08:00,0.00011014,
ETHUSDT,2020-01-19 08:00:00+08:00,0.00044662,
ETHUSDT,2020-01-19 16:00:00+08:00,0.00019851,
ETHUSDT,2020-01-20 00:00:00+08:00,0.00023852,
ETHUSDT,2020-01-20 08:00:00+08:00,0.00047503,
ETHUSDT,2020-01-20 16:00:00+08:00,0.00054081,
ETHUSDT,2020-01-21 00:00:00+08:00,0.00038562,
ETHUSDT,2020-01-21 08:00:00+08:00,0.00021637,
ETHUSDT,2020-01-21 16:00:00+08:00,0.00016823,
ETHUSDT,2020-01-22 00:00:00+08:00,0.00018627,
ETHUSDT,2020-01-22 08:00:00+08:00,0.0001535,
ETHUSDT,2020-01-22 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-23 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-23 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-23 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-24 00:00:00+08:00,0.00021994,
ETHUSDT,2020-01-24 08:00:00+08:00,0.00017114,
ETHUSDT,2020-01-24 16:00:00+08:00,0.00017748,
ETHUSDT,2020-01-25 00:00:00.001000+08:00,0.00025923,
ETHUSDT,2020-01-25 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-25 16:00:00+08:00,0.0001,
ETHUSDT,2020-01-26 00:00:00.001000+08:00,0.00027793,
ETHUSDT,2020-01-26 08:00:00+08:00,0.00031959,
ETHUSDT,2020-01-26 16:00:00+08:00,0.00026387,
ETHUSDT,2020-01-27 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-27 08:00:00+08:00,0.0001,
ETHUSDT,2020-01-27 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-01-28 00:00:00+08:00,0.0001,
ETHUSDT,2020-01-28 08:00:00+08:00,0.00010167,
ETHUSDT,2020-01-28 16:00:00+08:00,0.00049212,
ETHUSDT,2020-01-29 00:00:00+08:00,0.00091788,
ETHUSDT,2020-01-29 08:00:00.001000+08:00,0.00122251,
ETHUSDT,2020-01-29 16:00:00+08:00,0.0010613,
ETHUSDT,2020-01-30 00:00:00.002000+08:00,0.00055576,
ETHUSDT,2020-01-30 08:00:00+08:00,0.00054882,
ETHUSDT,2020-01-30 16:00:00+08:00,0.00049058,
ETHUSDT,2020-01-31 00:00:00+08:00,0.00054951,
ETHUSDT,2020-01-31 08:00:00+08:00,0.00082589,
ETHUSDT,2020-01-31 16:00:00+08:00,0.00132017,
ETHUSDT,2020-02-01 00:00:00+08:00,0.00093741,
ETHUSDT,2020-02-01 08:00:00+08:00,0.0007201,
ETHUSDT,2020-02-01 16:00:00+08:00,0.00070775,
ETHUSDT,2020-02-02 00:00:00+08:00,0.00052861,
ETHUSDT,2020-02-02 08:00:00+08:00,0.000352,
ETHUSDT,2020-02-02 16:00:00+08:00,0.00016128,
ETHUSDT,2020-02-03 00:00:00+08:00,0.0001,
ETHUSDT,2020-02-03 08:00:00+08:00,0.0001,
ETHUSDT,2020-02-03 16:00:00+08:00,0.0001,
ETHUSDT,2020-02-04 00:00:00+08:00,0.0001,
ETHUSDT,2020-02-04 08:00:00+08:00,0.00036575,
ETHUSDT,2020-02-04 16:00:00.001000+08:00,0.00014722,
ETHUSDT,2020-02-05 00:00:00+08:00,0.00039381,
ETHUSDT,2020-02-05 08:00:00.002000+08:00,0.0001,
ETHUSDT,2020-02-05 16:00:00+08:00,0.0001,
ETHUSDT,2020-02-06 00:00:00+08:00,0.00095515,
ETHUSDT,2020-02-06 08:00:00+08:00,0.00112654,
ETHUSDT,2020-02-06 16:00:00+08:00,0.00077325,
ETHUSDT,2020-02-07 00:00:00+08:00,0.00053238,
ETHUSDT,2020-02-07 08:00:00+08:00,0.00032775,
ETHUSDT,2020-02-07 16:00:00+08:00,0.00014913,
ETHUSDT,2020-02-08 00:00:00.001000+08:00,0.00045718,
ETHUSDT,2020-02-08 08:00:00+08:00,0.00026524,
ETHUSDT,2020-02-08 16:00:00+08:00,0.00027312,
ETHUSDT,2020-02-09 00:00:00+08:00,0.00029946,
ETHUSDT,2020-02-09 08:00:00+08:00,0.00097062,
ETHUSDT,2020-02-09 16:00:00+08:00,0.00063224,
ETHUSDT,2020-02-10 00:00:00+08:00,0.00136228,
ETHUSDT,2020-02-10 08:00:00+08:00,0.00130685,
ETHUSDT,2020-02-10 16:00:00+08:00,0.00193444,
ETHUSDT,2020-02-11 00:00:00.009000+08:00,0.00295694,
ETHUSDT,2020-02-11 08:00:00+08:00,0.0011812,
ETHUSDT,2020-02-11 16:00:00+08:00,0.00150902,
ETHUSDT,2020-02-12 00:00:00+08:00,0.00107512,
ETHUSDT,2020-02-12 08:00:00+08:00,0.0028447,
ETHUSDT,2020-02-12 16:00:00.001000+08:00,0.0036719,
ETHUSDT,2020-02-13 00:00:00+08:00,0.00148984,
ETHUSDT,2020-02-13 08:00:00.001000+08:00,0.00119193,
ETHUSDT,2020-02-13 16:00:00+08:00,0.00141789,
ETHUSDT,2020-02-14 00:00:00+08:00,0.0017895,
ETHUSDT,2020-02-14 08:00:00+08:00,0.00133922,
ETHUSDT,2020-02-14 16:00:00+08:00,0.00081527,
ETHUSDT,2020-02-15 00:00:00+08:00,0.00097804,
ETHUSDT,2020-02-15 08:00:00+08:00,0.00084363,
ETHUSDT,2020-02-15 16:00:00+08:00,0.00099519,
ETHUSDT,2020-02-16 00:00:00+08:00,0.00116429,
ETHUSDT,2020-02-16 08:00:00+08:00,0.00191229,
ETHUSDT,2020-02-16 16:00:00+08:00,0.00042143,
ETHUSDT,2020-02-17 00:00:00+08:00,0.00063291,
ETHUSDT,2020-02-17 08:00:00+08:00,0.0006537,
ETHUSDT,2020-02-17 16:00:00+08:00,0.00052153,
ETHUSDT,2020-02-18 00:00:00+08:00,0.00088411,
ETHUSDT,2020-02-18 08:00:00+08:00,0.00024205,
ETHUSDT,2020-02-18 16:00:00+08:00,0.00012422,
ETHUSDT,2020-02-19 00:00:00+08:00,0.00023619,
ETHUSDT,2020-02-19 08:00:00+08:00,0.0007174,
ETHUSDT,2020-02-19 16:00:00.001000+08:00,0.00095567,
ETHUSDT,2020-02-20 00:00:00+08:00,0.00068394,
ETHUSDT,2020-02-20 08:00:00.004000+08:00,0.0001949,
ETHUSDT,2020-02-20 16:00:00+08:00,0.0001,
ETHUSDT,2020-02-21 00:00:00+08:00,0.00053851,
ETHUSDT,2020-02-21 08:00:00+08:00,0.00069899,
ETHUSDT,2020-02-21 16:00:00+08:00,0.0005353,
ETHUSDT,2020-02-22 00:00:00+08:00,0.0005742,
ETHUSDT,2020-02-22 08:00:00+08:00,0.00051605,
ETHUSDT,2020-02-22 16:00:00.001000+08:00,0.00056424,
ETHUSDT,2020-02-23 00:00:00+08:00,0.00045883,
ETHUSDT,2020-02-23 08:00:00+08:00,0.00077311,
ETHUSDT,2020-02-23 16:00:00+08:00,0.00043317,
ETHUSDT,2020-02-24 00:00:00+08:00,0.00048157,
ETHUSDT,2020-02-24 08:00:00.015000+08:00,0.00054128,
ETHUSDT,2020-02-24 16:00:00+08:00,0.00037142,
ETHUSDT,2020-02-25 00:00:00+08:00,0.00020954,
ETHUSDT,2020-02-25 08:00:00.001000+08:00,0.00031422,
ETHUSDT,2020-02-25 16:00:00+08:00,0.00040545,
ETHUSDT,2020-02-26 00:00:00.001000+08:00,0.00052084,
ETHUSDT,2020-02-26 08:00:00+08:00,0.00047129,
ETHUSDT,2020-02-26 16:00:00.001000+08:00,0.00079802,
ETHUSDT,2020-02-27 00:00:00+08:00,0.00071497,
ETHUSDT,2020-02-27 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-02-27 16:00:00.001000+08:00,0.00025833,
ETHUSDT,2020-02-28 00:00:00+08:00,0.00010335,
ETHUSDT,2020-02-28 08:00:00+08:00,0.00012465,
ETHUSDT,2020-02-28 16:00:00+08:00,0.00025289,
ETHUSDT,2020-02-29 00:00:00+08:00,0.00030522,
ETHUSDT,2020-02-29 08:00:00+08:00,0.00040998,
ETHUSDT,2020-02-29 16:00:00+08:00,0.00055451,
ETHUSDT,2020-03-01 00:00:00+08:00,0.00047771,
ETHUSDT,2020-03-01 08:00:00+08:00,0.00032216,
ETHUSDT,2020-03-01 16:00:00+08:00,0.00018986,
ETHUSDT,2020-03-02 00:00:00.001000+08:00,0.00015628,
ETHUSDT,2020-03-02 08:00:00+08:00,0.00014747,
ETHUSDT,2020-03-02 16:00:00+08:00,0.00015638,
ETHUSDT,2020-03-03 00:00:00.004000+08:00,0.0001,
ETHUSDT,2020-03-03 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-03 16:00:00.003000+08:00,0.0001,
ETHUSDT,2020-03-04 00:00:00+08:00,0.00031403,
ETHUSDT,2020-03-04 08:00:00.002000+08:00,0.00030731,
ETHUSDT,2020-03-04 16:00:00+08:00,0.00030432,
ETHUSDT,2020-03-05 00:00:00.001000+08:00,0.00032821,
ETHUSDT,2020-03-05 08:00:00+08:00,0.00029022,
ETHUSDT,2020-03-05 16:00:00+08:00,0.00039893,
ETHUSDT,2020-03-06 00:00:00+08:00,0.00036018,
ETHUSDT,2020-03-06 08:00:00.003000+08:00,0.0003738,
ETHUSDT,2020-03-06 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-07 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-07 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-07 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-08 00:00:00+08:00,0.00013739,
ETHUSDT,2020-03-08 08:00:00.001000+08:00,0.00032347,
ETHUSDT,2020-03-08 16:00:00+08:00,0.0004582,
ETHUSDT,2020-03-09 00:00:00.006000+08:00,0.00037933,
ETHUSDT,2020-03-09 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-09 16:00:00+08:00,0.00011432,
ETHUSDT,2020-03-10 00:00:00+08:00,0.00016188,
ETHUSDT,2020-03-10 08:00:00+08:00,0.00025018,
ETHUSDT,2020-03-10 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-11 00:00:00+08:00,0.00025409,
ETHUSDT,2020-03-11 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-11 16:00:00+08:00,0.00016304,
ETHUSDT,2020-03-12 00:00:00+08:00,0.00037247,
ETHUSDT,2020-03-12 08:00:00.001000+08:00,0.00036391,
ETHUSDT,2020-03-12 16:00:00.001000+08:00,0.00054526,
ETHUSDT,2020-03-13 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-13 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-13 16:00:00+08:00,-0.00281778,
ETHUSDT,2020-03-14 00:00:00.002000+08:00,-0.00027991,
ETHUSDT,2020-03-14 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-14 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-15 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-15 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-15 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-16 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-16 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-16 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-17 00:00:00.001000+08:00,-0.00022932,
ETHUSDT,2020-03-17 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-17 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-18 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-18 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-18 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-19 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-19 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-19 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-20 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-20 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-20 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-21 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-21 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-21 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-22 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-22 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-22 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-23 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-23 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-23 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-24 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-24 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-24 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-25 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-25 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-25 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-26 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-26 08:00:00.006000+08:00,0.0001,
ETHUSDT,2020-03-26 16:00:00.002000+08:00,0.0001,
ETHUSDT,2020-03-27 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-27 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-27 16:00:00+08:00,0.0001,
ETHUSDT,2020-03-28 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-28 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-28 16:00:00+08:00,-2.715e-05,
ETHUSDT,2020-03-29 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-29 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-29 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-03-30 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-30 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-30 16:00:00+08:00,-9.91e-05,
ETHUSDT,2020-03-31 00:00:00+08:00,0.0001,
ETHUSDT,2020-03-31 08:00:00+08:00,0.0001,
ETHUSDT,2020-03-31 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-01 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-01 08:00:00.002000+08:00,0.0001,
ETHUSDT,2020-04-01 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-02 00:00:00.001000+08:00,-7.368e-05,
ETHUSDT,2020-04-02 08:00:00+08:00,-5.17e-05,
ETHUSDT,2020-04-02 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-03 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-03 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-03 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-04 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-04 08:00:00+08:00,4.881e-05,
ETHUSDT,2020-04-04 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-05 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-05 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-05 16:00:00+08:00,3.554e-05,
ETHUSDT,2020-04-06 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-06 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-06 16:00:00+08:00,7.54e-05,
ETHUSDT,2020-04-07 00:00:00+08:00,5.027e-05,
ETHUSDT,2020-04-07 08:00:00+08:00,-0.00014221,
ETHUSDT,2020-04-07 16:00:00+08:00,-8.712e-05,
ETHUSDT,2020-04-08 00:00:00+08:00,8.758e-05,
ETHUSDT,2020-04-08 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-08 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-09 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-09 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-09 16:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-10 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-10 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-10 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-11 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-11 08:00:00+08:00,-6.9e-06,
ETHUSDT,2020-04-11 16:00:00+08:00,9.267e-05,
ETHUSDT,2020-04-12 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-12 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-12 16:00:00.006000+08:00,1.985e-05,
ETHUSDT,2020-04-13 00:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-13 08:00:00.001000+08:00,0.0001,
ETHUSDT,2020-04-13 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-14 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-14 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-14 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-15 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-15 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-15 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-16 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-16 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-16 16:00:00+08:00,-2.526e-05,
ETHUSDT,2020-04-17 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-17 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-17 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-18 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-18 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-18 16:00:00+08:00,9.454e-05,
ETHUSDT,2020-04-19 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-19 08:00:00+08:00,0.0001,
ETHUSDT,2020-04-19 16:00:00+08:00,0.0001,
ETHUSDT,2020-04-20 00:00:00+08:00,0.0001,
ETHUSDT,2020-04-20 08:00:00+08:00,0.0001,
